QUADRANT,FULLADDRESS,ZIPCODE,BEDRM,BATHRM,KITCHENS,PRICE
NE,4533 FOOTE STREET NE,20019.0,3,2,1.0,315000.0
NE,553 45TH STREET NE,20019.0,3,2,1.0,230000.0
NE,567 45TH STREET NE,20019.0,2,1,1.0,205000.0
NE,4525 EDSON PLACE NE,20019.0,3,1,1.0,125000.0
NE,224 46TH PLACE NE,20019.0,2,1,1.0,141900.0
NE,4202 EDSON PLACE NE,20019.0,2,2,2.0,175000.0
NE,832 49TH STREET NE,20019.0,3,2,2.0,380000.0
NE,4806 HAYES STREET NE,20019.0,5,2,1.0,451000.0
NE,526 44TH STREET NE,20019.0,3,1,1.0,213750.0
NE,4256 FOOTE STREET NE,20019.0,4,3,1.0,460000.0
NE,620 44TH STREET NE,20019.0,3,1,1.0,160000.0
NE,4038 GRANT STREET NE,20019.0,2,2,1.0,277000.0
NE,5609 EADS STREET NE,20019.0,2,2,1.0,319500.0
NE,10 49TH PLACE NE,20019.0,3,1,1.0,325000.0
NE,110 49TH PLACE NE,20019.0,3,2,1.0,400780.0
NE,1310 EASTERN AVENUE NE,20019.0,3,2,1.0,315000.0
NE,5049 JUST STREET NE,20019.0,2,2,1.0,288000.0
NE,1123 48TH PLACE NE,20019.0,2,1,1.0,125000.0
NE,1104 49TH STREET NE,20019.0,2,2,2.0,221000.0
NE,1126 49TH STREET NE,20019.0,4,2,1.0,350000.0
NE,4986 JUST STREET NE,20019.0,2,2,1.0,245000.0
NE,5328 GAY STREET NE,20019.0,3,3,1.0,399999.0
NE,1319 49TH STREET NE,20019.0,3,2,1.0,180000.0
NE,724 49TH PLACE NE,20019.0,4,2,1.0,420000.0
NE,4924 FOOTE STREET NE,20019.0,6,4,1.0,435000.0
NE,4922 FOOTE STREET NE,20019.0,6,4,1.0,435000.0
NE,4907 SHERIFF ROAD NE,20019.0,3,2,1.0,155000.0
NE,821 52ND STREET NE,20019.0,2,2,1.0,303000.0
NE,5073 SHERIFF ROAD NE,20019.0,2,2,1.0,310000.0
NE,827 52ND STREET NE,20019.0,2,2,1.0,331500.0
NE,314 DIVISION AVENUE NE,20019.0,3,2,1.0,330000.0
NE,5722 FOOTE STREET NE,20019.0,3,1,1.0,130000.0
NE,5093 SHERIFF ROAD NE,20019.0,2,2,1.0,310000.0
NE,5133 SHERIFF ROAD NE,20019.0,2,1,1.0,260000.0
NE,226 DIVISION AVENUE NE,20019.0,3,1,1.0,321500.0
NE,5211 DIX STREET NE,20019.0,5,2,1.0,240000.0
NE,4624 LEE STREET NE,20019.0,2,1,1.0,230000.0
NE,4623 MINNESOTA AVENUE NE,20019.0,4,2,1.0,241000.0
NE,1226 47TH PLACE NE,20019.0,2,1,1.0,303775.0
NE,4914 AMES STREET NE,20019.0,2,2,1.0,309000.0
NE,5029 AMES STREET NE,20019.0,2,2,1.0,287000.0
NE,5422 JAMES PLACE NE,20019.0,2,2,2.0,220000.0
NE,5010 NASH STREET NE,20019.0,4,1,1.0,210000.0
NE,4917 FOOTE STREET NE,20019.0,3,3,1.0,421000.0
NE,5017 SHERIFF ROAD NE,20019.0,2,1,1.0,213000.0
NE,5053 SHERIFF ROAD NE,20019.0,3,1,1.0,310000.0
NE,825 50TH PLACE NE,20019.0,3,2,1.0,317000.0
NE,839 50TH PLACE NE,20019.0,2,2,1.0,285250.0
NE,1065 48TH PLACE NE,20019.0,2,1,1.0,120000.0
NE,4946 FITCH PLACE NE,20019.0,4,3,1.0,358500.0
NE,4944 FITCH PLACE NE,20019.0,4,3,1.0,399999.0
NE,4942 FITCH PLACE NE,20019.0,4,3,1.0,399999.0
NE,611 49TH STREET NE,20019.0,3,1,1.0,335000.0
NE,620 49TH PLACE NE,20019.0,3,1,1.0,137500.0
NE,5211 JAY STREET NE,20019.0,2,1,1.0,157250.0
NE,828 DIVISION AVENUE NE,20019.0,2,2,1.0,252000.0
NE,808 DIVISION AVENUE NE,20019.0,2,1,1.0,140000.0
NE,4804 SHERIFF ROAD NE,20019.0,3,1,1.0,350000.0
NE,4818 SHERIFF ROAD NE,20019.0,5,4,1.0,420000.0
NE,5145 SHERIFF ROAD NE,20019.0,3,2,1.0,310000.0
NE,5122 JAY STREET NE,20019.0,2,2,1.0,290000.0
NE,4021 GRANT STREET NE,20019.0,3,1,1.0,263500.0
NE,920 52ND STREET NE,20019.0,2,1,1.0,189731.0
NE,5078 JUST STREET NE,20019.0,2,2,1.0,299000.0
NE,4400 DOUGLAS STREET NE,20019.0,3,2,1.0,380000.0
NE,4400 EADS STREET NE,20019.0,6,4,4.0,510000.0
NE,111 50TH STREET NE,20019.0,3,2,1.0,350653.0
NE,4426 ORD STREET NE,20019.0,3,3,1.0,339900.0
NE,4215 BROOKS STREET NE,20019.0,2,2,1.0,151451.0
NE,4504 HUNT PLACE NE,20019.0,4,4,4.0,300000.0
NE,804 46TH STREET NE,20019.0,6,3,1.0,285000.0
NE,4728 BLAINE STREET NE,20019.0,3,2,1.0,206000.0
NE,1225 42ND STREET NE,20019.0,2,1,1.0,235000.0
NE,1225 42ND PLACE NE,20019.0,3,2,1.0,400000.0
NE,504 58TH STREET NE,20019.0,3,1,1.0,122000.0
NE,506 58TH STREET NE,20019.0,3,1,1.0,110000.0
NE,442 EASTERN AVENUE NE,20019.0,3,2,1.0,270000.0
NE,444 EASTERN AVENUE NE,20019.0,3,2,1.0,245000.0
NE,446 EASTERN AVENUE NE,20019.0,3,2,1.0,250000.0
NE,448 EASTERN AVENUE NE,20019.0,3,2,1.0,250000.0
NE,450 EASTERN AVENUE NE,20019.0,3,2,1.0,250000.0
NE,426 61ST STREET NE,20019.0,3,1,1.0,185000.0
NE,405 60TH STREET NE,20019.0,5,2,2.0,265050.0
NE,5927 EADS STREET NE,20019.0,3,2,2.0,163000.0
NE,1118 50TH STREET NE,20019.0,4,2,1.0,220000.0
NE,1017 49TH STREET NE,20019.0,3,2,1.0,319000.0
NE,5253 BANKS PLACE NE,20019.0,4,1,1.0,330000.0
NE,1113 47TH PLACE NE,20019.0,2,2,1.0,316000.0
NE,1115 47TH PLACE NE,20019.0,3,1,1.0,310000.0
SE,5435 BASS PLACE SE,20019.0,3,1,1.0,260000.0
SE,5453 BASS PLACE SE,20019.0,2,1,1.0,199999.0
NE,5002 SHERIFF ROAD NE,20019.0,8,6,2.0,575000.0
NE,1036 45TH STREET NE,20019.0,4,4,1.0,529000.0
NE,4924 JAY STREET NE,20019.0,1,1,1.0,117000.0
NE,5312 JAMES PLACE NE,20019.0,1,1,1.0,130770.0
NE,5341 JAY STREET NE,20019.0,4,3,1.0,353000.0
NE,5358 HAYES STREET NE,20019.0,3,1,1.0,215000.0
NE,5355 HAYES STREET NE,20019.0,3,1,1.0,340000.0
NE,5092 JAY STREET NE,20019.0,2,2,1.0,290000.0
NE,5082 JAY STREET NE,20019.0,2,1,1.0,150228.0
NE,5056 JAY STREET NE,20019.0,0,1,1.0,170000.0
NE,5007 AMES STREET NE,20019.0,3,2,1.0,349000.0
NE,4921 JUST STREET NE,20019.0,2,2,1.0,308000.0
NE,4926 JUST STREET NE,20019.0,3,1,1.0,188800.0
NE,4908 JAY STREET NE,20019.0,2,1,1.0,131000.0
NE,5111 JAY STREET NE,20019.0,2,1,1.0,185900.0
NE,5371 HAYES STREET NE,20019.0,4,4,1.0,392000.0
NE,911 47TH STREET NE,20019.0,3,2,1.0,380000.0
NE,935 47TH STREET NE,20019.0,8,4,2.0,350000.0
NE,711 49TH PLACE NE,20019.0,2,1,1.0,190000.0
NE,5136 LEE STREET NE,20019.0,6,3,1.0,438500.0
NE,1130 51ST STREET NE,20019.0,4,3,1.0,407500.0
NE,5222 HAYES STREET NE,20019.0,2,1,1.0,175000.0
NE,1012 50TH PLACE NE,20019.0,4,3,1.0,430000.0
NE,4919 LEE STREET NE,20019.0,3,2,1.0,410000.0
NE,1012 49TH PLACE NE,20019.0,3,2,1.0,385000.0
NE,1001 49TH STREET NE,20019.0,3,2,1.0,365000.0
NE,308 56TH STREET NE,20019.0,4,3,1.0,430000.0
SE,26 55TH STREET SE,20019.0,3,1,1.0,269999.0
SE,5621 B STREET SE,20019.0,3,2,1.0,285000.0
SE,5118 QUEEN'S STROLL PLACE SE,20019.0,2,1,1.0,127000.0
NE,5602 CLAY PLACE NE,20019.0,4,4,1.0,420000.0
SE,5520 B STREET SE,20019.0,2,1,1.0,177882.0
SE,5456 B STREET SE,20019.0,2,1,1.0,308000.0
NE,320 60TH STREET NE,20019.0,3,2,1.0,380000.0
SE,29 58TH STREET SE,20019.0,2,1,1.0,192500.0
NE,253 56TH PLACE NE,20019.0,4,3,1.0,379900.0
SE,5111 E STREET SE,20019.0,0,1,1.0,350000.0
SE,4629 A STREET SE,20019.0,3,1,1.0,246000.0
SE,121 53RD STREET SE,20019.0,2,2,2.0,219000.0
SE,5208 BASS PLACE SE,20019.0,2,2,1.0,105000.0
NE,319 60TH STREET NE,20019.0,2,1,1.0,125000.0
SE,64 54TH STREET SE,20019.0,4,2,1.0,389990.0
SE,4641 A STREET SE,20019.0,2,1,1.0,225000.0
SE,118 56TH PLACE SE,20019.0,3,2,1.0,170000.0
SE,4370 SOUTHERN AVENUE SE,20019.0,4,2,1.0,317500.0
SE,4400 BOWEN ROAD SE,20019.0,4,3,1.0,412000.0
NE,5514 CLAY PLACE NE,20019.0,2,1,1.0,137000.0
NE,5402 BLAINE STREET NE,20019.0,2,1,1.0,240000.0
SE,5742 SOUTHERN AVENUE SE,20019.0,3,1,1.0,250000.0
SE,5738 SOUTHERN AVENUE SE,20019.0,2,2,1.0,274000.0
SE,5045 KIMI GRAY COURT SE,20019.0,3,2,1.0,325000.0
SE,5030 IVORY WALTERS LANE SE,20019.0,3,2,1.0,363975.0
SE,5461 CENTRAL AVENUE SE,20019.0,2,1,1.0,250000.0
SE,5224 BASS PLACE SE,20019.0,4,3,1.0,394000.0
NE,6121 DIX STREET NE,20019.0,3,1,1.0,415000.0
NE,308 63RD STREET NE,20019.0,2,2,1.0,330000.0
NE,324 EASTERN AVENUE NE,20019.0,2,1,1.0,190000.0
NE,204 56TH PLACE NE,20019.0,4,1,1.0,270000.0
NE,206 56TH PLACE NE,20019.0,4,1,1.0,340000.0
NE,282 56TH PLACE NE,20019.0,5,4,1.0,432000.0
NE,307 56TH STREET NE,20019.0,2,1,1.0,155000.0
SE,5052 KIMI GRAY COURT SE,20019.0,3,2,1.0,355000.0
SE,4560 C STREET SE,20019.0,4,2,1.0,211050.0
SE,5200 BASS PLACE SE,20019.0,3,3,1.0,315000.0
SE,5214 C STREET SE,20019.0,3,1,1.0,130000.0
SE,5215 BASS PLACE SE,20019.0,5,3,1.0,325000.0
SE,5718 SOUTHERN AVENUE SE,20019.0,3,2,1.0,335000.0
NE,5715 CLAY STREET NE,20019.0,3,2,1.0,393900.0
SE,71 55TH STREET SE,20019.0,3,2,1.0,400000.0
SE,95 55TH STREET SE,20019.0,3,2,1.0,387000.0
SE,5404 CENTRAL AVENUE SE,20019.0,2,2,1.0,303500.0
SE,1309 46TH STREET SE,20019.0,3,1,1.0,335000.0
NE,5509 HUNT PLACE NE,20019.0,2,1,1.0,247400.0
NE,5504 FOOTE STREET NE,20019.0,4,2,1.0,371565.0
NE,5504 EADS STREET NE,20019.0,3,1,1.0,299900.0
NE,516 59TH STREET NE,20019.0,0,1,1.0,170000.0
NE,1024 47TH STREET NE,20019.0,2,1,1.0,200000.0
NE,1106 46TH STREET NE,20019.0,4,1,1.0,260000.0
NE,1031 46TH STREET NE,20019.0,3,2,1.0,384999.0
NE,1027 46TH STREET NE,20019.0,4,3,1.0,402500.0
NE,1504 OLIVE STREET NE,20019.0,3,1,1.0,185000.0
NE,1505 OLIVE STREET NE,20019.0,2,2,1.0,315000.0
NE,836 51ST STREET NE,20019.0,2,1,1.0,274000.0
NE,434 EASTERN AVENUE NE,20019.0,3,2,1.0,245000.0
SE,5436 C STREET SE,20019.0,2,1,1.0,259000.0
SE,5434 C STREET SE,20019.0,3,1,1.0,269000.0
SE,5428 C STREET SE,20019.0,2,2,1.0,245000.0
SE,5412 C STREET SE,20019.0,2,2,1.0,305000.0
NE,641 49TH STREET NE,20019.0,4,2,2.0,352500.0
NE,4937 JUST STREET NE,20019.0,3,2,1.0,181500.0
NE,5029 JUST STREET NE,20019.0,3,2,1.0,154800.0
NE,5024 JAY STREET NE,20019.0,4,1,1.0,282000.0
NE,804 51ST STREET NE,20019.0,2,2,1.0,285000.0
NE,802 51ST STREET NE,20019.0,3,2,1.0,310000.0
NE,428 60TH STREET NE,20019.0,4,2,1.0,412000.0
NE,4909 FITCH PLACE NE,20019.0,4,3,1.0,375000.0
NE,5245 KARL PLACE NE,20019.0,4,4,1.0,360000.0
NE,819 51ST STREET NE,20019.0,2,2,1.0,285000.0
NE,841 51ST STREET NE,20019.0,2,1,1.0,200000.0
NE,849 51ST STREET NE,20019.0,2,1,1.0,179000.0
NE,5220 BLAINE STREET NE,20019.0,3,1,1.0,189000.0
NE,515 55TH STREET NE,20019.0,5,4,1.0,465000.0
NE,5508 EADS STREET NE,20019.0,4,2,1.0,364500.0
NE,5306 EAST CAPITOL STREET NE,20019.0,4,2,1.0,425000.0
NE,5304 EAST CAPITOL STREET NE,20019.0,4,3,1.0,415000.0
NE,5302 EAST CAPITOL STREET NE,20019.0,3,2,1.0,318000.0
NE,5349 AMES STREET NE,20019.0,3,2,1.0,349900.0
NE,5322 JAMES PLACE NE,20019.0,4,3,1.0,355000.0
NE,5320 JAMES PLACE NE,20019.0,3,2,1.0,190000.0
SE,5215 D STREET SE,20019.0,4,3,1.0,446500.0
SE,5217 D STREET SE,20019.0,4,3,1.0,425000.0
SE,5219 D STREET SE,20019.0,4,3,1.0,425000.0
NE,248 57TH PLACE NE,20019.0,2,1,1.0,183500.0
NE,246 57TH PLACE NE,20019.0,3,2,1.0,200000.0
NE,239 57TH STREET NE,20019.0,4,3,1.0,399700.0
NE,238 57TH PLACE NE,20019.0,3,2,1.0,250000.0
SE,20 53RD PLACE SE,20019.0,4,3,1.0,440000.0
SE,5231 CENTRAL AVENUE SE,20019.0,3,1,1.0,233900.0
SE,128 57TH PLACE SE,20019.0,3,3,1.0,410000.0
SE,4224 MASSACHUSETTS AVENUE SE,20019.0,2,2,1.0,339500.0
NE,5342 AMES STREET NE,20019.0,3,2,1.0,412180.0
NE,5340 AMES STREET NE,20019.0,3,2,1.0,410000.0
SE,27 53RD PLACE SE,20019.0,3,1,1.0,268000.0
SE,5419 EAST CAPITOL STREET SE,20019.0,5,2,1.0,320000.0
SE,5305 QUEEN'S STROLL PLACE SE,20019.0,3,1,1.0,140000.0
SE,5311 QUEEN'S STROLL PLACE SE,20019.0,3,1,1.0,255000.0
NE,506 EASTERN AVENUE NE,20019.0,4,4,4.0,405000.0
NE,517 59TH STREET NE,20019.0,3,2,2.0,275000.0
NE,527 59TH STREET NE,20019.0,3,2,2.0,302000.0
NE,529 59TH STREET NE,20019.0,3,2,2.0,146900.0
NE,541 59TH STREET NE,20019.0,3,2,1.0,350000.0
SE,5650 A STREET SE,20019.0,3,2,1.0,355000.0
NE,264 56TH STREET NE,20019.0,4,2,1.0,315000.0
SE,1404 42ND PLACE SE,20020.0,4,2,1.0,400000.0
SE,1428 42ND PLACE SE,20020.0,3,1,1.0,250000.0
SE,1833 41ST PLACE SE,20020.0,3,1,1.0,349500.0
SE,1208 45TH PLACE SE,20019.0,3,2,1.0,422500.0
SE,1536 FORT DAVIS STREET SE,20020.0,4,3,2.0,470000.0
SE,617 BURNS STREET SE,20019.0,4,2,1.0,365000.0
SE,4341 F STREET SE,20019.0,2,2,1.0,330000.0
SE,1504 FORT DAVIS PLACE SE,20020.0,3,1,1.0,265000.0
SE,4712 B STREET SE,20019.0,2,2,1.0,289900.0
SE,3504 ELY PLACE SE,20019.0,4,4,4.0,11000000.0
SE,3500 ELY PLACE SE,20019.0,4,4,4.0,11000000.0
SE,3318 ELY PLACE SE,20019.0,4,4,4.0,375000.0
SE,3314 ELY PLACE SE,20019.0,4,4,4.0,415000.0
SE,3301 D STREET SE,20019.0,8,4,4.0,565501.0
SE,3331 D STREET SE,20019.0,4,2,1.0,279000.0
SE,4224 H STREET SE,20019.0,2,2,1.0,270000.0
SE,749 51ST STREET SE,20019.0,4,4,4.0,399000.0
SE,368 BURBANK STREET SE,20019.0,2,2,1.0,329000.0
SE,4317 DUBOIS PLACE SE,20019.0,3,2,1.0,295000.0
SE,4331 DUBOIS PLACE SE,20019.0,2,1,1.0,172500.0
SE,4341 DUBOIS PLACE SE,20019.0,2,2,1.0,275000.0
SE,4220 GORMAN STREET SE,20019.0,3,2,1.0,335000.0
SE,4820 BASS PLACE SE,20019.0,2,2,1.0,290000.0
SE,4808 BASS PLACE SE,20019.0,3,2,1.0,315000.0
SE,5013 AYERS PLACE SE,20019.0,2,1,1.0,160000.0
SE,4635 HILLTOP TERRACE SE,20019.0,3,2,1.0,375000.0
SE,4615 HANNA PLACE SE,20019.0,4,2,1.0,242130.0
SE,5110 H STREET SE,20019.0,4,3,1.0,391000.0
SE,1123 44TH PLACE SE,20019.0,3,2,2.0,346000.0
SE,1125 44TH PLACE SE,20019.0,4,3,1.0,425000.0
SE,2930 M PLACE SE,20019.0,3,2,1.0,410000.0
SE,2928 M PLACE SE,20019.0,3,2,1.0,326510.0
SE,5039 BENNING ROAD SE,20019.0,3,2,1.0,309000.0
SE,4423 G STREET SE,20019.0,3,2,1.0,305000.0
SE,4294 SOUTHERN AVENUE SE,20019.0,4,2,1.0,225000.0
SE,1531 FORT DUPONT STREET SE,20020.0,4,2,1.0,315000.0
SE,1539 FORT DUPONT STREET SE,20020.0,3,1,1.0,308160.0
SE,4402 DUBOIS PLACE SE,20019.0,2,1,1.0,121133.0
SE,4382 DUBOIS PLACE SE,20019.0,3,2,1.0,297000.0
SE,1608 FORT DUPONT STREET SE,20020.0,3,1,1.0,231950.0
SE,720 RIDGE ROAD SE,20019.0,3,2,1.0,360000.0
SE,4225 GORMAN STREET SE,20019.0,2,2,1.0,292000.0
NE,5239 AMES STREET NE,20019.0,2,1,1.0,209000.0
SE,824 BURNS STREET SE,20019.0,2,1,1.0,198000.0
SE,812 BURNS STREET SE,20019.0,3,2,1.0,341500.0
SE,4360 SOUTHERN AVENUE SE,20019.0,3,2,1.0,306500.0
NE,212 55TH STREET NE,20019.0,3,1,1.0,250000.0
SE,18 53RD STREET SE,20019.0,2,1,1.0,265000.0
SE,17 53RD PLACE SE,20019.0,2,1,1.0,298000.0
SE,21 54TH STREET SE,20019.0,3,1,1.0,192330.0
SE,5306 BASS PLACE SE,20019.0,3,2,1.0,532500.0
SE,1308 45TH PLACE SE,20019.0,3,1,1.0,205000.0
SE,1302 44TH PLACE SE,20019.0,2,1,1.0,325000.0
SE,5513 CENTRAL AVENUE SE,20019.0,2,1,1.0,245000.0
SE,5519 CENTRAL AVENUE SE,20019.0,3,2,1.0,291170.0
SE,5557 CENTRAL AVENUE SE,20019.0,2,1,1.0,198401.0
SE,5017 QUEEN'S STROLL PLACE SE,20019.0,3,2,1.0,345000.0
SE,156 57TH STREET SE,20019.0,3,2,1.0,355000.0
SE,4218 FORT DUPONT TERRACE SE,20020.0,3,2,1.0,330000.0
SE,5042 QUEEN'S STROLL PLACE SE,20019.0,2,1,1.0,113000.0
SE,5044 CALL PLACE SE,20019.0,3,2,1.0,358000.0
SE,5552 B STREET SE,20019.0,4,2,1.0,379000.0
SE,5127 C STREET SE,20019.0,4,2,1.0,200000.0
SE,5221 C STREET SE,20019.0,4,3,1.0,390000.0
NE,209 62ND STREET NE,20019.0,3,2,1.0,279900.0
NE,260 56TH PLACE NE,20019.0,2,1,1.0,300000.0
NE,256 56TH PLACE NE,20019.0,2,1,1.0,254900.0
SE,4620 HANNA PLACE SE,20019.0,2,1,1.0,135000.0
SE,94 55TH STREET SE,20019.0,2,1,1.0,270199.0
SE,121 56TH STREET SE,20019.0,3,2,1.0,399900.0
SE,89 54TH STREET SE,20019.0,3,2,1.0,302000.0
SE,5343 ASTOR PLACE SE,20019.0,4,1,1.0,345000.0
SE,4311 BURNS STREET SE,20019.0,3,2,1.0,430000.0
SE,124 56TH STREET SE,20019.0,3,1,1.0,265000.0
NE,337 54TH STREET NE,20019.0,4,2,2.0,299900.0
NE,323 54TH STREET NE,20019.0,3,3,3.0,289323.0
SE,5300 CENTRAL AVENUE SE,20019.0,6,4,2.0,428000.0
SE,31 53RD PLACE SE,20019.0,4,2,1.0,393000.0
SE,5346 CENTRAL AVENUE SE,20019.0,3,1,1.0,220000.0
SE,5338 B STREET SE,20019.0,3,1,1.0,173000.0
SE,5330 B STREET SE,20019.0,8,4,4.0,470000.0
SE,5318 B STREET SE,20019.0,8,4,4.0,335000.0
SE,116 53RD STREET SE,20019.0,4,2,1.0,326000.0
SE,5524 BASS PLACE SE,20019.0,2,1,1.0,172000.0
SE,5522 BASS PLACE SE,20019.0,2,1,1.0,173470.0
NE,330 56TH STREET NE,20019.0,2,1,1.0,152500.0
SE,5008 B STREET SE,20019.0,4,3,1.0,375000.0
SE,5056 B STREET SE,20019.0,2,1,1.0,290000.0
SE,5200 QUEEN'S STROLL PLACE SE,20019.0,3,2,1.0,281000.0
SE,5204 QUEEN'S STROLL PLACE SE,20019.0,2,1,1.0,125000.0
SE,5211 D STREET SE,20019.0,4,3,1.0,410000.0
NE,6132 BANKS PLACE NE,20019.0,2,1,1.0,168000.0
NE,6126 BANKS PLACE NE,20019.0,2,2,1.0,330000.0
NE,6109 CLAY STREET NE,20019.0,2,1,1.0,210000.0
SE,5222 CENTRAL AVENUE SE,20019.0,3,1,1.0,250000.0
SE,5119 H STREET SE,20019.0,3,1,1.0,162920.0
SE,4244 HILDRETH STREET SE,20019.0,2,1,1.0,265000.0
SE,4224 HILDRETH STREET SE,20019.0,2,2,1.0,339500.0
SE,4208 HILDRETH STREET SE,20019.0,3,2,1.0,335000.0
SE,4201 H STREET SE,20019.0,2,2,1.0,324900.0
SE,19 46TH STREET SE,20019.0,3,1,1.0,325000.0
SE,23 46TH STREET SE,20019.0,3,1,1.0,315000.0
SE,25 46TH STREET SE,20019.0,3,1,1.0,315000.0
SE,27 46TH STREET SE,20019.0,3,1,1.0,325000.0
SE,4613 B STREET SE,20019.0,3,2,1.0,306000.0
SE,618 RIDGE ROAD SE,20019.0,3,2,1.0,361000.0
SE,4010 G STREET SE,20019.0,5,2,1.0,350000.0
SE,3357 DUBOIS PLACE SE,20019.0,3,2,1.0,200000.0
SE,3312 DUBOIS PLACE SE,20019.0,2,1,1.0,205000.0
SE,3306 DUBOIS PLACE SE,20019.0,4,4,4.0,460000.0
SE,121 47TH STREET SE,20019.0,2,1,1.0,288500.0
SE,129 49TH STREET SE,20019.0,3,2,1.0,327500.0
SE,1130 45TH PLACE SE,20019.0,3,2,1.0,372500.0
SE,1161 46TH PLACE SE,20019.0,4,3,1.0,359900.0
SE,304 34TH STREET SE,20019.0,8,4,4.0,368100.0
SE,300 34TH STREET SE,20019.0,4,4,4.0,425000.0
SE,2951 NELSON PLACE SE,20019.0,4,4,4.0,431180.0
SE,4808 B STREET SE,20019.0,2,1,1.0,163000.0
SE,4437 ALABAMA AVENUE SE,20019.0,2,2,1.0,377000.0
SE,1236 45TH PLACE SE,20019.0,3,2,1.0,416500.0
SE,3523 MINNESOTA AVENUE SE,20019.0,3,1,1.0,243000.0
SE,1322 RIDGE PLACE SE,20020.0,4,1,2.0,246000.0
SE,1351 RIDGE PLACE SE,20020.0,3,2,1.0,420000.0
SE,1353 RIDGE PLACE SE,20020.0,3,2,1.0,427500.0
SE,3729 NASH STREET SE,20020.0,4,3,1.0,425000.0
SE,1125 BRANCH AVENUE SE,20019.0,3,2,1.0,317000.0
SE,3609 TEXAS AVENUE SE,20020.0,3,2,1.0,178000.0
SE,3807 MASSACHUSETTS AVENUE SE,20019.0,4,3,1.0,447000.0
SE,1620 FORT DAVIS PLACE SE,20020.0,3,2,1.0,314000.0
SE,1645 40TH STREET SE,20020.0,4,2,1.0,355000.0
SE,1 RIDGE ROAD SE,20019.0,4,2,1.0,270000.0
SE,1336 RIDGE PLACE SE,20020.0,2,2,1.0,399999.0
SE,1645 FORT DUPONT STREET SE,20020.0,3,1,1.0,336000.0
SE,3937 ALABAMA AVENUE SE,20020.0,3,2,1.0,365000.0
SE,3809 BAY LANE SE,20019.0,3,2,1.0,334000.0
SE,515 HILLTOP TERRACE SE,20019.0,3,1,1.0,195000.0
SE,543 HILLTOP TERRACE SE,20019.0,3,2,1.0,359500.0
SE,4300 F STREET SE,20019.0,3,2,1.0,165000.0
SE,808 30TH STREET SE,20019.0,4,4,1.0,615000.0
SE,3335 CROFFUT PLACE SE,20019.0,3,2,2.0,130000.0
SE,3214 DUBOIS PLACE SE,20019.0,2,2,2.0,180000.0
SE,3119 G STREET SE,20019.0,3,1,1.0,300000.0
SE,2108 MINNESOTA AVENUE SE,20020.0,3,1,1.0,280000.0
SE,1510 19TH STREET SE,20020.0,3,1,1.0,257000.0
SE,487 BURBANK STREET SE,20019.0,4,2,2.0,365000.0
SE,3236 E STREET SE,20019.0,6,1,1.0,278077.0
SE,3233 ELY PLACE SE,20019.0,3,1,1.0,236000.0
SE,3625 MINNESOTA AVENUE SE,20019.0,3,2,1.0,333000.0
SE,113 34TH STREET SE,20019.0,3,1,1.0,309000.0
SE,5036 HANNA PLACE SE,20019.0,3,2,1.0,300000.0
SE,5132 HANNA PLACE SE,20019.0,4,3,1.0,393000.0
SE,4502 TEXAS AVENUE SE,20019.0,2,2,1.0,345000.0
SE,45 47TH STREET SE,20019.0,1,1,1.0,185000.0
SE,4684 A STREET SE,20019.0,2,1,1.0,203000.0
SE,841 51ST STREET SE,20019.0,4,2,1.0,310000.0
SE,853 51ST STREET SE,20019.0,3,2,1.0,325000.0
SE,5118 HANNA PLACE SE,20019.0,4,2,1.0,272950.0
SE,4636 HILLSIDE ROAD SE,20019.0,3,4,3.0,380000.0
SE,4606 HILLSIDE ROAD SE,20019.0,4,4,4.0,279950.0
SE,1122 46TH PLACE SE,20019.0,3,2,1.0,360000.0
SE,2958 M STREET SE,20019.0,2,1,1.0,329500.0
SE,2956 M STREET SE,20019.0,2,1,1.0,333000.0
SE,2942 M STREET SE,20019.0,2,2,1.0,329000.0
SE,324 BURBANK STREET SE,20019.0,2,2,1.0,336000.0
SE,4613 HILLSIDE ROAD SE,20019.0,4,3,1.0,362000.0
SE,4608 EASY PLACE SE,20019.0,3,2,1.0,398000.0
SE,4624 REED TERRACE SE,20019.0,3,1,1.0,354900.0
SE,4631 EASY PLACE SE,20019.0,4,2,1.0,399900.0
SE,1107 44TH PLACE SE,20019.0,3,2,1.0,439000.0
SE,4248 SOUTHERN AVENUE SE,20019.0,3,1,1.0,195000.0
SE,1527 42ND STREET SE,20020.0,2,1,1.0,102290.0
SE,4359 C STREET SE,20019.0,2,2,1.0,295000.0
SE,718 HILLTOP TERRACE SE,20019.0,3,3,1.0,400000.0
SE,1555 41ST STREET SE,20020.0,3,2,1.0,336000.0
SE,1535 41ST STREET SE,20020.0,3,1,1.0,220000.0
SE,1519 41ST STREET SE,20020.0,3,2,1.0,362000.0
SE,732 BURNS STREET SE,20019.0,3,2,1.0,341700.0
SE,731 HILLTOP TERRACE SE,20019.0,2,1,1.0,114000.0
SE,1243 CHAPLIN STREET SE,20019.0,4,2,1.0,432000.0
SE,4338 H STREET SE,20019.0,3,2,1.0,325000.0
SE,3216 DUBOIS PLACE SE,20019.0,3,2,1.0,125000.0
SE,4656 A STREET SE,20019.0,2,2,1.0,330000.0
SE,5056 BENNING ROAD SE,20019.0,3,2,1.0,350000.0
SE,5038 BENNING ROAD SE,20019.0,3,2,1.0,299900.0
